employee_id,age,gender,marital_status,education,education_field,num_companies_worked,department,job_role,job_level,employment_type,years_at_company,years_in_current_role,total_working_years,monthly_income,percent_salary_hike,stock_option_level,bonus_eligible,overtime_paid_eligible,business_travel,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime_hours_per_week,performance_rating,training_times_last_year,promotions_last_5years,years_since_last_promotion,skills_growth_opportunities,manager_rating,team_size,distance_from_home_km,remote_work_days_per_week,attrition
EMP_00000135,43,Male,Married,Master,Other,2,IT,Junior,3,Full-time,4,2,5,5295,14,2,Yes,Yes,Travel_Frequently,3,2,3,3,2,3,1,0,0,Medium,5,8,2,3,No
EMP_00000136,44,Female,Married,Bachelor,Technical,4,Sales,Junior,1,Full-time,0,5,2,1885,8,2,No,No,Travel_Rarely,4,3,4,3,7,4,4,1,0,Medium,3,3,2,2,Yes
EMP_00000137,39,Male,Married,Bachelor,Other,2,R&D,Senior,3,Full-time,1,0,8,3200,9,1,No,Yes,Non-Travel,3,3,4,4,17,4,1,2,1,Low,3,6,1,0,Yes
EMP_00000138,30,Female,Married,Master,Technical,3,Finance,Analyst,1,Full-time,5,1,5,1855,11,0,Yes,No,Travel_Rarely,4,2,3,2,10,3,1,2,2,Low,3,11,3,4,No
EMP_00000139,47,Male,Single,Master,Science,5,R&D,Manager,2,Full-time,1,0,1,2702,14,0,No,No,Non-Travel,4,4,3,2,14,3,3,0,7,Medium,5,10,1,3,No
EMP_00000140,27,Other,Divorced,Bachelor,Technical,5,R&D,Junior,3,Full-time,3,0,4,2675,12,0,Yes,Yes,Non-Travel,3,2,4,3,1,3,4,0,2,High,3,8,1,0,No
EMP_00000141,32,Male,Married,Bachelor,Technical,1,Operations,Senior,2,Full-time,1,0,6,894,16,2,Yes,Yes,Non-Travel,2,2,3,3,1,4,4,0,4,Medium,4,3,32,1,Yes
EMP_00000142,39,Male,Married,High School,Other,4,Sales,Manager,3,Full-time,1,1,2,3398,19,0,No,Yes,Travel_Rarely,3,3,3,2,3,4,2,3,1,Low,3,6,23,3,Yes
EMP_00000143,44,Male,Married,Master,Business,0,R&D,Junior,2,Full-time,8,5,9,5879,14,0,Yes,Yes,Travel_Frequently,4,2,3,4,2,4,8,2,3,Low,4,9,11,2,No
EMP_00000144,28,Female,Divorced,Master,Business,0,Sales,Analyst,1,Full-time,5,1,5,5807,14,0,No,No,Travel_Rarely,3,2,3,4,1,4,6,1,0,Low,3,8,32,0,Yes
EMP_00000145,45,Female,Married,Bachelor,Technical,2,IT,Junior,5,Full-time,3,2,6,5034,15,1,Yes,No,Travel_Frequently,2,4,3,3,0,4,2,1,4,Medium,3,9,15,1,Yes
EMP_00000146,40,Female,Single,Master,Science,2,IT,Manager,2,Full-time,4,1,4,4421,9,0,Yes,No,Non-Travel,2,4,1,2,4,4,2,1,3,Low,5,8,42,4,No
EMP_00000147,49,Other,Single,Master,Technical,2,IT,Senior,4,Full-time,11,1,11,1470,14,2,Yes,Yes,Travel_Rarely,4,4,2,2,2,4,4,1,1,Low,4,3,11,4,No
EMP_00000148,27,Male,Single,High School,Science,4,IT,Junior,3,Full-time,6,1,6,3507,11,0,Yes,Yes,Travel_Rarely,2,4,3,4,2,4,4,0,0,Medium,3,8,19,0,No
EMP_00000149,33,Male,Single,Bachelor,Technical,1,Sales,Senior,3,Full-time,1,1,8,5147,12,0,No,Yes,Non-Travel,4,3,2,4,1,3,3,1,2,Low,3,4,3,3,No
EMP_00000150,50,Male,Single,PhD,Science,5,IT,Senior,1,Full-time,6,0,6,1657,16,1,Yes,Yes,Non-Travel,2,3,4,2,10,4,2,0,2,High,2,7,1,5,Yes
EMP_00000151,48,Female,Married,Master,Science,1,IT,Senior,3,Full-time,2,1,6,3103,9,1,Yes,Yes,Travel_Frequently,3,,4,4,1,5,2,0,4,High,4,3,22,4,No
EMP_00000152,27,Female,Married,Bachelor,Science,3,IT,Manager,3,Part-time,4,0,6,2119,12,2,No,Yes,Travel_Frequently,3,2,3,3,2,4,2,2,11,Medium,4,5,4,0,Yes
EMP_00000153,39,Male,Married,High School,Technical,0,Operations,Executive,3,Full-time,0,1,8,4522,15,0,No,No,Travel_Rarely,4,3,2,3,2,4,3,2,0,Medium,5,7,4,3,Yes
EMP_00000154,24,Male,Single,PhD,Technical,4,Finance,Senior,4,Full-time,8,0,8,5354,7,1,Yes,Yes,Travel_Rarely,1,3,2,2,14,4,6,2,4,Low,3,7,36,2,Yes
EMP_00000155,45,Female,Single,Bachelor,Technical,4,R&D,Senior,5,Full-time,6,0,7,1228,13,0,Yes,No,Travel_Rarely,3,3,3,2,4,3,3,2,0,Medium,3,6,23,1,No
EMP_00000156,35,Female,Married,Bachelor,Business,4,Operations,Senior,1,Part-time,0,0,1,,13,3,Yes,Yes,Travel_Rarely,3,,2,4,2,3,2,1,2,Medium,4,7,19,0,Yes
EMP_00000157,24,Other,Single,Master,Technical,1,HR,Senior,2,Full-time,1,0,8,7599,4,0,Yes,Yes,Travel_Rarely,2,4,3,4,14,,3,1,0,Low,4,7,1,3,No
EMP_00000158,36,Male,Married,High School,Arts,4,Finance,Manager,2,Full-time,4,0,5,939,11,1,Yes,No,Travel_Rarely,4,3,4,3,5,5,4,1,5,Medium,4,12,8,3,No
EMP_00000159,39,Male,Married,Master,Technical,4,R&D,Junior,1,Full-time,2,0,3,1064,13,0,Yes,Yes,Travel_Rarely,4,4,3,2,7,4,3,2,3,High,3,11,13,3,No
EMP_00000160,43,Male,Single,Master,Technical,2,Operations,Senior,1,Full-time,0,1,1,5614,9,1,No,Yes,Travel_Rarely,4,3,2,3,3,5,3,0,5,Medium,4,5,6,3,No
EMP_00000161,48,Female,Married,Bachelor,Science,1,Operations,Junior,3,Full-time,6,0,8,4650,11,0,No,Yes,Travel_Rarely,4,4,3,2,5,3,0,0,2,High,4,5,5,0,No
EMP_00000162,23,Female,Married,PhD,Business,1,IT,Senior,2,Part-time,0,6,5,4999,11,0,Yes,Yes,Travel_Frequently,2,1,3,3,2,4,3,0,4,High,4,8,2,5,Yes
EMP_00000163,25,Male,Married,Master,Business,1,IT,Manager,2,Full-time,2,7,10,5758,14,2,No,No,Travel_Rarely,3,3,3,3,6,3,3,3,1,Medium,3,3,37,2,No
EMP_00000164,22,Male,Divorced,Bachelor,Technical,1,R&D,Executive,3,Full-time,0,1,0,3294,12,1,Yes,Yes,Travel_Rarely,3,,4,3,5,4,5,0,8,Medium,4,5,2,3,Yes
EMP_00000165,40,Female,Single,Bachelor,Business,0,R&D,Executive,2,Contract,4,5,7,5467,22,2,No,Yes,Travel_Rarely,3,3,3,3,4,4,1,0,3,Low,4,3,5,2,No
EMP_00000166,43,Female,Married,Bachelor,Science,7,Finance,Executive,3,Full-time,0,2,3,3847,10,0,Yes,Yes,Non-Travel,3,3,4,3,2,,3,1,0,Medium,4,2,47,0,No
EMP_00000167,39,Male,Single,Master,Technical,4,Sales,Senior,5,Full-time,0,7,1,1621,14,0,No,Yes,Non-Travel,4,2,2,2,0,4,3,0,0,High,5,4,1,5,No
EMP_00000168,53,Female,Married,Master,Business,2,Sales,Junior,2,Part-time,19,0,31,6011,14,1,Yes,Yes,Travel_Rarely,4,2,4,4,12,3,5,0,4,Medium,4,5,4,1,No
EMP_00000169,33,Other,Single,Bachelor,Technical,4,Finance,Senior,3,Full-time,6,0,9,7573,16,0,Yes,Yes,Travel_Rarely,3,2,3,3,3,3,4,0,0,High,3,6,27,2,No
EMP_00000170,37,Male,Married,Bachelor,Arts,5,R&D,Senior,1,Full-time,6,2,6,2144,9,2,No,Yes,Non-Travel,4,2,2,3,3,5,2,0,2,Low,4,9,2,0,Yes
EMP_00000171,48,Female,Divorced,Bachelor,Arts,1,IT,Executive,3,Full-time,2,1,3,6322,10,0,Yes,Yes,Travel_Rarely,2,4,3,4,1,4,6,1,4,Low,2,11,45,3,No
EMP_00000172,52,Female,Married,High School,Business,4,Finance,Manager,3,Full-time,1,2,18,4378,14,2,Yes,Yes,Travel_Rarely,4,2,2,4,1,3,5,0,6,High,4,4,48,3,Yes
EMP_00000173,26,Male,Married,Master,Technical,2,Sales,Senior,2,Full-time,2,4,4,1311,15,1,Yes,No,Travel_Frequently,2,4,3,2,18,4,1,0,1,High,4,7,41,2,Yes
EMP_00000174,38,Female,Married,PhD,Technical,3,Sales,Senior,1,Full-time,1,3,13,10102,12,0,Yes,No,Travel_Rarely,2,3,4,2,0,4,3,0,0,High,3,4,21,1,Yes
EMP_00000175,42,Female,Divorced,Bachelor,Science,6,Finance,Analyst,1,Part-time,5,2,6,5167,4,1,No,Yes,Non-Travel,3,3,3,3,1,4,3,2,1,Medium,4,3,39,3,No
EMP_00000176,44,Female,Married,Bachelor,Business,3,IT,Manager,2,Full-time,3,0,11,5983,13,1,No,Yes,Travel_Rarely,4,2,2,4,6,3,4,1,1,Medium,4,8,7,4,No
EMP_00000177,28,Male,Married,Master,Technical,2,Sales,Analyst,2,Full-time,0,2,0,4587,10,2,Yes,No,Travel_Rarely,3,4,2,3,0,4,4,2,0,Medium,5,5,19,1,No
EMP_00000178,43,Female,Divorced,Bachelor,Other,5,Finance,Senior,4,Full-time,4,0,9,2472,10,1,No,Yes,Travel_Rarely,2,4,4,3,0,4,5,0,0,Medium,4,4,1,0,No
EMP_00000179,45,Female,Single,Master,Business,1,R&D,Junior,3,Full-time,0,0,0,4976,13,1,Yes,Yes,Travel_Rarely,4,3,4,4,0,3,3,0,2,Medium,3,4,14,2,No
EMP_00000180,32,Male,Single,Bachelor,Technical,5,R&D,Analyst,1,Full-time,0,0,1,2989,18,1,Yes,No,Travel_Rarely,3,3,4,4,9,4,2,1,3,High,4,7,1,5,No
EMP_00000181,46,Female,Married,Master,Business,3,Finance,Analyst,1,Contract,0,0,0,2404,6,1,Yes,Yes,Travel_Rarely,3,4,4,4,2,4,2,0,0,Medium,3,5,25,0,No
EMP_00000182,42,Female,Married,Bachelor,Business,5,HR,Senior,2,Full-time,0,0,0,4963,14,2,Yes,Yes,Travel_Frequently,3,4,3,4,5,4,3,0,7,High,3,7,3,1,Yes
EMP_00000183,59,Female,Married,Bachelor,Technical,0,R&D,Analyst,5,Full-time,9,0,11,2836,19,3,Yes,No,Non-Travel,3,3,2,1,5,3,4,1,3,Low,4,9,8,0,No
EMP_00000184,31,Male,Single,Bachelor,Science,3,IT,Executive,2,Full-time,4,0,4,13081,10,0,Yes,No,Travel_Rarely,3,3,3,2,1,5,3,0,1,High,3,5,6,0,No
EMP_00000185,22,Male,Married,High School,Technical,5,HR,Manager,2,Full-time,1,1,1,4475,15,2,Yes,Yes,Travel_Rarely,1,3,4,3,0,4,5,0,3,Medium,4,3,1,0,No
EMP_00000186,49,Female,Single,High School,Technical,0,Finance,Senior,1,Full-time,0,1,0,8263,9,0,Yes,No,Travel_Rarely,3,3,1,4,2,5,4,0,5,Medium,4,5,14,2,No
EMP_00000187,41,Male,Married,Master,Business,3,Finance,Senior,5,Full-time,0,1,0,2360,10,2,Yes,Yes,Travel_Frequently,4,4,3,4,2,4,0,1,5,Low,4,13,16,4,No
EMP_00000188,33,Other,Married,Bachelor,Other,5,IT,Senior,1,Full-time,2,1,6,1532,8,0,Yes,No,Non-Travel,2,4,3,4,0,4,5,0,0,Low,4,8,1,1,Yes
EMP_00000189,33,Male,Married,Master,Arts,1,R&D,Junior,3,Part-time,0,1,1,4737,13,0,Yes,No,Travel_Rarely,3,2,3,3,29,3,2,2,4,Medium,3,6,1,1,No
EMP_00000190,43,Female,Married,Bachelor,Science,0,IT,Junior,5,Full-time,4,0,8,4742,8,1,No,No,Travel_Frequently,3,2,3,2,0,4,5,0,1,Low,4,12,10,0,No
EMP_00000191,55,Female,Divorced,High School,Technical,4,IT,Manager,2,Full-time,11,2,11,2713,14,0,Yes,No,Travel_Frequently,2,4,3,4,6,3,0,1,1,Medium,4,11,2,2,No
EMP_00000192,43,Male,Married,Bachelor,Other,4,R&D,Manager,3,Part-time,5,0,11,5983,10,1,Yes,No,Travel_Frequently,2,2,2,3,5,4,3,0,0,Medium,4,3,6,2,Yes
EMP_00000193,39,Female,Divorced,Master,Other,2,Operations,Manager,2,Full-time,0,3,2,3131,19,0,Yes,No,Travel_Rarely,4,3,2,3,7,4,5,0,3,High,3,6,14,4,Yes
EMP_00000194,32,Other,Married,Bachelor,Business,1,R&D,Junior,3,Part-time,6,1,7,3708,16,1,Yes,Yes,Travel_Rarely,3,4,3,3,5,4,1,0,1,Medium,4,5,11,5,No
EMP_00000195,43,Male,Divorced,Master,Technical,2,IT,Manager,4,Full-time,6,2,6,2918,18,1,No,No,Travel_Frequently,3,3,2,3,1,3,5,1,3,Low,4,6,12,2,No
EMP_00000196,41,Male,Single,Bachelor,Business,2,R&D,Senior,3,Full-time,9,1,11,3557,10,1,Yes,Yes,Travel_Rarely,4,3,4,2,5,4,0,2,3,High,4,6,41,1,No
EMP_00000197,46,Female,Single,Master,Technical,1,Finance,Junior,1,Contract,0,3,2,1797,8,0,Yes,Yes,Travel_Rarely,4,3,4,3,6,4,2,2,0,Medium,4,8,7,0,No
EMP_00000198,36,Female,Married,PhD,Business,3,Finance,Manager,3,Full-time,15,4,20,8482,9,2,No,No,Travel_Rarely,4,4,3,2,1,4,4,0,0,Medium,3,7,4,2,No
EMP_00000199,40,Female,Single,Master,Arts,3,Finance,Senior,1,Full-time,1,2,11,2226,16,0,No,No,Travel_Rarely,3,3,2,2,9,5,3,0,0,Medium,3,10,12,0,No
EMP_00000200,40,Male,Married,Bachelor,Technical,4,R&D,Senior,3,Full-time,4,0,4,2535,11,1,Yes,Yes,Travel_Rarely,3,2,4,3,1,4,4,0,0,Medium,5,4,4,3,No
EMP_00000201,34,Female,Married,Bachelor,Business,3,IT,Manager,1,Full-time,5,4,6,2356,10,0,Yes,No,Non-Travel,3,1,3,2,15,4,1,1,1,High,4,8,8,0,Yes
EMP_00000202,44,Male,Divorced,Bachelor,Business,2,R&D,Junior,2,Full-time,5,2,6,3141,12,1,Yes,Yes,Non-Travel,4,3,2,1,1,4,2,0,8,High,3,4,27,3,Yes
EMP_00000203,25,Male,Single,Master,Technical,1,R&D,Executive,2,Full-time,0,3,0,1942,10,1,Yes,No,Travel_Rarely,3,3,3,3,0,5,7,2,0,Low,5,4,1,0,No
EMP_00000204,27,Male,Married,Bachelor,Other,4,Sales,Senior,2,Full-time,1,1,1,2146,17,0,Yes,No,Non-Travel,2,3,2,4,5,3,3,1,5,Low,4,9,1,4,No
EMP_00000205,48,Female,Married,PhD,Science,1,R&D,Junior,1,Part-time,4,5,16,3667,17,0,Yes,No,Travel_Rarely,4,,1,3,5,3,1,0,5,Low,4,7,2,0,No
EMP_00000206,50,Male,Single,High School,Arts,4,R&D,Junior,5,Full-time,6,0,6,3458,13,0,No,No,Non-Travel,2,2,2,4,6,4,2,0,6,Low,4,4,17,5,Yes
EMP_00000207,22,Female,Married,Master,Technical,1,IT,Senior,2,Full-time,4,0,8,4544,17,1,Yes,Yes,Travel_Rarely,4,3,4,3,0,4,5,0,2,High,3,2,16,3,No
EMP_00000208,26,Female,Married,High School,Science,2,IT,Junior,3,Full-time,0,1,0,5049,9,1,Yes,Yes,Travel_Frequently,4,1,3,3,3,3,5,1,4,Medium,5,7,22,3,No
EMP_00000209,22,Male,Married,Bachelor,Arts,5,IT,Manager,2,Full-time,7,0,9,3755,11,0,Yes,Yes,Non-Travel,4,3,4,4,10,4,5,0,7,High,3,6,29,0,No
EMP_00000210,39,Female,Married,Bachelor,Business,1,R&D,Senior,1,Full-time,0,1,3,3355,13,0,Yes,Yes,Travel_Rarely,3,4,2,3,4,4,5,1,0,Medium,4,6,9,4,Yes
EMP_00000211,29,Female,Single,Master,Business,1,R&D,Junior,2,Full-time,16,5,16,5347,9,0,No,No,Travel_Rarely,3,,3,4,3,3,3,2,6,Low,4,4,19,2,No
EMP_00000212,48,Female,Single,Bachelor,Technical,6,R&D,Junior,1,Full-time,0,1,6,1497,21,1,Yes,No,Non-Travel,3,3,3,4,1,4,2,1,1,High,4,5,14,0,No
EMP_00000213,23,Male,Married,Bachelor,Arts,4,HR,Junior,4,Part-time,2,0,5,4672,9,2,No,No,Travel_Rarely,3,4,3,4,1,4,2,0,0,Medium,2,3,4,0,No
EMP_00000214,27,Male,Single,PhD,Technical,4,Operations,Analyst,2,Full-time,6,4,11,2621,14,1,No,No,Travel_Rarely,2,2,2,3,2,5,2,0,7,Medium,3,1,36,0,No
EMP_00000215,32,Female,Single,Master,Business,1,R&D,Manager,2,Full-time,2,0,4,4664,8,2,No,Yes,Travel_Rarely,4,,3,4,0,4,3,0,1,High,4,10,1,3,No
EMP_00000216,29,Female,Married,Master,Science,1,Sales,Junior,5,Full-time,0,4,2,2141,15,1,No,No,Travel_Frequently,3,3,4,3,10,3,5,0,1,High,4,8,3,5,Yes
EMP_00000217,41,Male,Divorced,Bachelor,Business,1,Sales,Manager,1,Full-time,1,0,2,1378,9,0,No,Yes,Travel_Rarely,3,3,3,3,1,3,3,1,0,Medium,3,4,38,4,No
EMP_00000218,42,Female,Married,Bachelor,Science,2,Finance,Manager,4,Full-time,1,6,5,4267,14,3,No,Yes,Non-Travel,4,3,2,3,8,3,3,0,10,Low,3,6,16,3,Yes
EMP_00000219,39,Other,Divorced,Bachelor,Technical,1,HR,Manager,4,Full-time,4,9,4,4324,11,2,Yes,Yes,Travel_Rarely,3,3,3,2,0,3,6,0,5,Medium,4,9,15,0,No
EMP_00000220,33,Female,Married,Bachelor,Technical,5,IT,Junior,4,Part-time,21,2,23,8865,15,1,No,No,Travel_Frequently,3,4,3,4,0,4,3,0,2,Medium,3,11,8,0,No
EMP_00000221,22,Male,Divorced,Master,Technical,1,Sales,Senior,2,Full-time,1,5,3,2409,19,1,Yes,Yes,Travel_Frequently,4,2,3,2,3,4,3,1,1,Medium,3,3,18,3,Yes
EMP_00000222,36,Male,Divorced,Bachelor,Business,1,HR,Analyst,1,Part-time,3,1,8,1655,6,0,No,No,Travel_Rarely,3,3,2,2,0,3,6,0,2,Low,4,8,12,3,Yes
EMP_00000223,45,Female,Married,Bachelor,Technical,7,IT,Executive,1,Full-time,2,4,7,5782,14,0,No,No,Travel_Rarely,2,3,2,4,1,4,4,0,3,High,5,10,11,3,No
EMP_00000224,23,Male,Single,Bachelor,Technical,1,R&D,Senior,1,Full-time,0,2,1,4646,11,1,Yes,No,Travel_Frequently,2,2,4,3,0,4,2,0,2,Medium,3,4,19,0,No
EMP_00000225,33,Male,Married,High School,Business,2,Sales,Manager,1,Full-time,1,0,3,3898,20,1,Yes,Yes,Travel_Rarely,3,3,2,3,0,4,1,2,0,Medium,4,9,8,5,Yes
EMP_00000226,27,Female,Married,Master,Science,0,HR,Junior,3,Full-time,1,1,2,5572,10,1,Yes,Yes,Travel_Rarely,2,3,2,2,5,3,4,0,3,High,4,7,1,1,Yes
EMP_00000227,37,Other,Married,PhD,Other,1,Sales,Junior,2,Full-time,1,1,5,5702,11,1,Yes,Yes,Travel_Rarely,3,3,4,3,5,4,4,2,2,Medium,3,5,30,4,No
EMP_00000228,43,Female,Single,Bachelor,Business,2,Sales,Junior,1,Full-time,4,1,4,9807,12,1,Yes,Yes,Travel_Rarely,4,4,2,3,4,5,2,1,6,Medium,4,3,22,2,No
EMP_00000229,38,Male,Divorced,Master,Arts,2,IT,Executive,1,Part-time,16,2,18,2944,13,2,Yes,No,Non-Travel,3,3,2,2,6,3,4,0,0,High,3,9,21,0,No
EMP_00000230,37,Female,Divorced,Bachelor,Science,3,Sales,Manager,2,Full-time,0,5,0,7347,9,1,Yes,Yes,Non-Travel,3,2,2,4,1,4,2,3,0,High,3,2,48,4,Yes
EMP_00000231,54,Female,Married,PhD,Technical,2,Sales,Senior,1,Full-time,1,2,2,2039,16,0,No,No,Travel_Rarely,2,4,3,1,1,4,2,0,2,Medium,4,7,55,2,Yes
EMP_00000232,33,Other,Divorced,Bachelor,Business,1,IT,Senior,2,Full-time,2,1,6,9959,14,0,Yes,Yes,Travel_Rarely,3,4,4,3,0,5,3,2,0,High,3,8,46,5,No
EMP_00000233,65,Female,Single,High School,Business,2,Sales,Senior,2,Contract,1,0,8,3863,9,2,Yes,No,Travel_Rarely,4,3,3,3,3,5,4,0,1,High,5,9,29,4,No
EMP_00000234,32,Female,Divorced,High School,Technical,2,IT,Manager,2,Full-time,2,2,3,2500,13,1,Yes,No,Travel_Frequently,2,2,3,1,11,5,3,0,1,Low,4,6,2,3,No
EMP_00000235,22,Female,Married,Master,Technical,2,HR,Manager,5,Full-time,0,0,0,3237,4,0,No,No,Non-Travel,3,3,4,3,1,4,4,3,6,Medium,3,5,13,1,Yes
EMP_00000236,37,Female,Married,High School,Business,2,Operations,Junior,2,Full-time,1,3,3,5004,3,1,No,No,Travel_Rarely,4,3,4,4,5,3,1,1,1,Low,2,6,13,2,Yes
EMP_00000237,47,Male,Married,Bachelor,Technical,0,IT,Analyst,4,Full-time,1,0,1,6996,9,0,No,No,Travel_Frequently,3,3,3,3,0,3,3,1,0,Medium,4,8,37,0,Yes
EMP_00000238,22,Male,Married,Master,Technical,4,R&D,Analyst,4,Full-time,2,0,6,4074,12,0,Yes,Yes,Travel_Rarely,3,2,3,4,0,4,4,0,5,Medium,4,3,2,3,No
EMP_00000239,49,Female,Divorced,Master,Technical,1,R&D,Junior,2,Full-time,12,15,12,2398,20,0,No,No,Travel_Rarely,3,4,4,3,5,4,2,1,3,Medium,4,4,3,0,No
EMP_00000240,33,Male,Divorced,PhD,Other,1,Sales,Junior,4,Full-time,21,0,22,2310,18,1,Yes,No,Travel_Frequently,3,3,4,3,2,4,2,2,2,High,4,3,9,3,Yes
EMP_00000241,50,Female,Married,Master,Business,1,HR,Senior,3,Full-time,6,0,6,8691,16,1,Yes,Yes,Travel_Frequently,3,4,3,2,0,3,1,0,2,Medium,3,8,1,4,No
EMP_00000242,33,Other,Single,High School,Other,1,IT,Analyst,2,Full-time,2,2,4,3474,12,1,Yes,No,Travel_Rarely,3,2,3,4,10,5,2,2,0,Medium,4,1,17,0,No
EMP_00000243,43,Female,Single,Bachelor,Technical,0,IT,Senior,1,Full-time,16,1,20,3795,9,1,Yes,No,Travel_Frequently,4,2,3,4,4,4,4,1,3,Low,3,7,6,5,No
EMP_00000244,40,Female,Single,Master,Other,2,R&D,Junior,3,Contract,0,4,5,1749,17,1,Yes,No,Travel_Rarely,2,3,2,4,7,4,4,1,4,High,4,12,9,4,No
EMP_00000245,28,Female,Single,High School,Business,7,Finance,Junior,1,Full-time,5,2,12,3458,22,0,Yes,No,Travel_Frequently,2,4,4,2,3,4,2,1,3,Low,5,4,35,1,Yes
EMP_00000246,38,Male,Married,Master,Technical,3,Sales,Analyst,1,Full-time,1,2,1,5004,8,1,Yes,Yes,Travel_Rarely,2,,3,2,0,4,1,1,0,Medium,4,5,5,0,Yes
EMP_00000247,39,Female,Married,Bachelor,Business,4,Sales,Junior,1,Full-time,5,1,5,4494,15,1,No,No,Travel_Rarely,1,3,3,2,2,3,5,2,0,Low,5,3,18,4,Yes
EMP_00000248,39,Male,Married,Bachelor,Science,3,R&D,Executive,1,Full-time,2,0,2,2770,21,0,No,Yes,Travel_Rarely,4,4,2,4,8,4,3,0,0,High,3,5,13,3,No
EMP_00000249,38,Male,Married,Master,Business,2,R&D,Senior,1,Full-time,0,2,0,3567,12,1,Yes,Yes,Travel_Rarely,4,2,4,4,0,3,4,1,0,Medium,2,6,9,3,Yes
EMP_00000250,27,Male,Married,Bachelor,Science,3,Sales,Junior,2,Contract,2,1,5,6007,13,1,Yes,Yes,Travel_Rarely,4,2,3,4,4,,3,1,0,Medium,4,5,4,0,Yes
EMP_00000251,47,Male,Married,Bachelor,Technical,1,Operations,Senior,5,Full-time,2,4,8,4273,12,1,Yes,No,Travel_Rarely,2,4,3,3,1,3,0,0,1,Medium,4,6,8,2,Yes
EMP_00000252,26,Female,Married,Bachelor,Business,1,R&D,Senior,2,Full-time,2,1,5,4436,13,0,Yes,No,Travel_Rarely,3,4,3,4,6,4,2,0,3,Low,2,6,56,0,Yes
EMP_00000253,35,Male,Divorced,Bachelor,Technical,3,IT,Senior,2,Full-time,1,3,3,2896,14,3,Yes,No,Travel_Rarely,4,2,3,4,0,4,1,1,4,Low,3,6,6,1,Yes
EMP_00000254,33,Other,Divorced,Master,Technical,2,R&D,Junior,4,Full-time,1,0,6,3867,18,2,Yes,Yes,Travel_Rarely,4,2,4,4,11,4,0,3,1,Medium,3,4,10,1,Yes
EMP_00000255,36,Female,Married,Bachelor,Arts,2,R&D,Senior,3,Full-time,0,1,0,3711,7,1,Yes,No,Non-Travel,3,2,2,4,0,5,1,1,2,Medium,4,3,11,0,Yes
EMP_00000256,29,Male,Single,Master,Technical,1,Operations,Manager,2,Full-time,4,0,7,2124,15,0,Yes,Yes,Travel_Frequently,3,4,1,1,5,5,1,3,5,Medium,4,3,12,1,No
EMP_00000257,38,Female,Divorced,Bachelor,Business,2,Finance,Junior,1,Full-time,1,0,9,8327,9,2,No,No,Travel_Frequently,2,,4,2,4,4,8,0,1,Medium,3,4,4,0,Yes
EMP_00000258,48,Male,Married,High School,Arts,2,R&D,Analyst,2,Full-time,1,0,1,16021,13,1,Yes,No,Travel_Frequently,2,2,3,3,2,3,2,1,3,Low,4,8,15,2,Yes
EMP_00000259,40,Male,Married,Bachelor,Other,2,Operations,Junior,4,Full-time,0,0,0,2538,13,0,Yes,No,Travel_Frequently,4,4,2,2,6,3,0,2,5,Medium,3,5,9,1,Yes
EMP_00000260,50,Male,Married,Master,Arts,2,Sales,Junior,2,Full-time,0,3,0,5441,16,0,No,Yes,Non-Travel,4,1,4,3,3,,1,2,11,High,4,6,6,1,Yes
EMP_00000261,36,Male,Single,Master,Business,2,R&D,Manager,3,Full-time,2,2,6,2791,8,2,Yes,No,Travel_Frequently,3,3,3,4,6,3,5,1,0,Medium,4,12,6,1,No
EMP_00000262,55,Female,Married,Bachelor,Business,4,IT,Junior,1,Full-time,0,7,9,4540,10,0,No,No,Travel_Rarely,3,4,2,2,10,3,2,0,6,High,4,5,3,2,Yes
EMP_00000263,33,Male,Married,Bachelor,Technical,2,Sales,Executive,1,Contract,1,4,1,3854,10,1,Yes,Yes,Travel_Rarely,2,4,3,2,0,3,3,1,0,High,2,2,14,2,Yes
EMP_00000264,26,Male,Married,Bachelor,Technical,1,HR,Analyst,2,Part-time,4,5,13,7967,13,0,No,Yes,Travel_Frequently,2,2,3,2,0,4,2,0,0,High,4,4,4,3,Yes
EMP_00000265,31,Female,Married,High School,Other,4,R&D,Analyst,2,Full-time,1,0,11,6284,7,0,No,No,Travel_Frequently,4,2,2,2,11,5,2,1,7,Low,4,6,5,1,Yes
EMP_00000266,40,Female,Married,Bachelor,Business,0,IT,Manager,1,Full-time,6,0,6,1166,12,1,No,No,Travel_Frequently,4,4,3,4,3,4,3,0,1,Medium,4,4,41,3,No
EMP_00000267,39,Male,Single,Bachelor,Business,2,Sales,Junior,4,Full-time,0,2,1,2083,10,3,Yes,Yes,Travel_Rarely,4,3,4,2,13,5,1,1,1,Low,4,6,25,3,Yes
EMP_00000268,46,Male,Single,Master,Technical,3,R&D,Junior,2,Full-time,1,1,5,4901,9,2,No,No,Non-Travel,4,4,2,3,26,4,2,1,5,Low,5,5,19,1,No
EMP_00000269,37,Male,Married,Master,Technical,5,R&D,Manager,4,Full-time,1,0,3,3684,11,2,Yes,No,Travel_Frequently,3,2,3,3,3,4,1,1,4,Medium,4,4,40,3,Yes
EMP_00000270,40,Male,Married,Master,Business,1,R&D,Senior,2,Full-time,1,3,1,2183,9,0,No,No,Non-Travel,4,3,3,3,6,3,2,0,4,Low,3,4,13,1,Yes
